date, value
28/06/1999,9.4805
29/06/1999,9.3965
30/06/1999,9.4395
01/07/1999,9.3725
02/07/1999,9.35
06/07/1999,9.3115
07/07/1999,9.3525
08/07/1999,9.325
09/07/1999,9.3425
12/07/1999,9.445
13/07/1999,9.438
14/07/1999,9.329
15/07/1999,9.342
16/07/1999,9.3525
19/07/1999,9.2995
20/07/1999,9.2795
21/07/1999,9.335
22/07/1999,9.366
23/07/1999,9.385
26/07/1999,9.4
27/07/1999,9.355
28/07/1999,9.3825
29/07/1999,9.4185
30/07/1999,9.385
02/08/1999,9.3825
03/08/1999,9.435
04/08/1999,9.425
05/08/1999,9.495
06/08/1999,9.5
09/08/1999,9.479
10/08/1999,9.5
11/08/1999,9.4125
12/08/1999,9.347
13/08/1999,9.39
16/08/1999,9.3525
17/08/1999,9.32
18/08/1999,9.3135
19/08/1999,9.3725
20/08/1999,9.385
23/08/1999,9.334
24/08/1999,9.31
25/08/1999,9.29
26/08/1999,9.34
27/08/1999,9.3695
30/08/1999,9.3695
31/08/1999,9.39
01/09/1999,9.33
02/09/1999,9.3725
03/09/1999,9.335
07/09/1999,9.3475
08/09/1999,9.349
09/09/1999,9.35
10/09/1999,9.313
13/09/1999,9.31
14/09/1999,9.332
15/09/1999,9.2995
16/09/1999,9.39
17/09/1999,9.3675
20/09/1999,9.324
21/09/1999,9.292
22/09/1999,9.2835
23/09/1999,9.3025
24/09/1999,9.3575
27/09/1999,9.313
28/09/1999,9.36
29/09/1999,9.353
30/09/1999,9.3425
01/10/1999,9.39
04/10/1999,9.4445
05/10/1999,9.45
06/10/1999,9.44
07/10/1999,9.46
08/10/1999,9.4695
11/10/1999,9.444
12/10/1999,9.462
13/10/1999,9.5195
14/10/1999,9.62
15/10/1999,9.7075
18/10/1999,9.7065
19/10/1999,9.6625
20/10/1999,9.63
21/10/1999,9.63
22/10/1999,9.595
25/10/1999,9.6335
26/10/1999,9.625
27/10/1999,9.645
28/10/1999,9.635
29/10/1999,9.62
01/11/1999,9.615
02/11/1999,9.5825
03/11/1999,9.5
04/11/1999,9.4745
05/11/1999,9.448
08/11/1999,9.455
09/11/1999,9.4075
10/11/1999,9.4075
11/11/1999,9.3825
12/11/1999,9.3775
15/11/1999,9.3625
16/11/1999,9.3995
17/11/1999,9.35
18/11/1999,9.3535
19/11/1999,9.3245
22/11/1999,9.3135
23/11/1999,9.3325
24/11/1999,9.3265
26/11/1999,9.3425
29/11/1999,9.3595
30/11/1999,9.4225
01/12/1999,9.46
02/12/1999,9.51
03/12/1999,9.4865
06/12/1999,9.455
07/12/1999,9.4345
08/12/1999,9.4675
09/12/1999,9.425
10/12/1999,9.4035
13/12/1999,9.4095
14/12/1999,9.4055
15/12/1999,9.3725
16/12/1999,9.3545
17/12/1999,9.3225
20/12/1999,9.346
21/12/1999,9.3125
22/12/1999,9.3075
23/12/1999,9.3645
27/12/1999,9.3985
28/12/1999,9.3985
29/12/1999,9.4595
30/12/1999,9.492
31/12/1999,9.492
03/01/2000,9.492
04/01/2000,9.4525
05/01/2000,9.5305
06/01/2000,9.5735
07/01/2000,9.495
10/01/2000,9.4425
11/01/2000,9.474
12/01/2000,9.5265
13/01/2000,9.4975
14/01/2000,9.4495
18/01/2000,9.4325
19/01/2000,9.4005
20/01/2000,9.3965
21/01/2000,9.4425
24/01/2000,9.49
25/01/2000,9.5265
26/01/2000,9.5065
27/01/2000,9.5125
28/01/2000,9.5625
31/01/2000,9.6245
01/02/2000,9.595
02/02/2000,9.5655
03/02/2000,9.4895
04/02/2000,9.4765
07/02/2000,9.4255
08/02/2000,9.3925
09/02/2000,9.3925
10/02/2000,9.4325
11/02/2000,9.4225
14/02/2000,9.3895
15/02/2000,9.3845
16/02/2000,9.3665
17/02/2000,9.3865
18/02/2000,9.3615
22/02/2000,9.4345
23/02/2000,9.4065
24/02/2000,9.3825
25/02/2000,9.3645
28/02/2000,9.3925
29/02/2000,9.3625
01/03/2000,9.3625
02/03/2000,9.3325
03/03/2000,9.3125
06/03/2000,9.3125
07/03/2000,9.265
08/03/2000,9.2575
09/03/2000,9.2725
10/03/2000,9.3025
13/03/2000,9.34
14/03/2000,9.3025
15/03/2000,9.3325
16/03/2000,9.3175
17/03/2000,9.3125
20/03/2000,9.3125
21/03/2000,9.29
22/03/2000,9.265
23/03/2000,9.2425
24/03/2000,9.165
27/03/2000,9.1725
28/03/2000,9.1975
29/03/2000,9.2495
30/03/2000,9.3015
31/03/2000,9.248
03/04/2000,9.2677
04/04/2000,9.3173
05/04/2000,9.3705
06/04/2000,9.35
07/04/2000,9.295
10/04/2000,9.335
11/04/2000,9.3705
12/04/2000,9.391
13/04/2000,9.43
14/04/2000,9.5
17/04/2000,9.4575
18/04/2000,9.395
19/04/2000,9.408
20/04/2000,9.39
24/04/2000,9.435
25/04/2000,9.4008
26/04/2000,9.41
27/04/2000,9.4215
28/04/2000,9.3943
01/05/2000,9.3375
02/05/2000,9.335
03/05/2000,9.39
04/05/2000,9.4
05/05/2000,9.485
08/05/2000,9.49
09/05/2000,9.5302
10/05/2000,9.615
11/05/2000,9.5695
12/05/2000,9.5825
15/05/2000,9.5833
16/05/2000,9.5
17/05/2000,9.5392
18/05/2000,9.55
19/05/2000,9.5625
22/05/2000,9.525
23/05/2000,9.516
24/05/2000,9.485
25/05/2000,9.5216
26/05/2000,9.5325
30/05/2000,9.5045
31/05/2000,9.5063
01/06/2000,9.5125
02/06/2000,9.5498
05/06/2000,9.58
06/06/2000,9.755
07/06/2000,9.84
08/06/2000,9.945
09/06/2000,9.8935
12/06/2000,9.835
13/06/2000,9.79
14/06/2000,9.79
15/06/2000,9.86
16/06/2000,9.877
19/06/2000,9.8585
20/06/2000,9.865
21/06/2000,9.855
22/06/2000,9.935
23/06/2000,9.9376
26/06/2000,10.075
27/06/2000,10.06
28/06/2000,9.95
29/06/2000,9.895
30/06/2000,9.835
03/07/2000,9.5455
05/07/2000,9.54
06/07/2000,9.555
07/07/2000,9.492
10/07/2000,9.46
11/07/2000,9.47
12/07/2000,9.44
13/07/2000,9.455
14/07/2000,9.375
17/07/2000,9.32
18/07/2000,9.34
19/07/2000,9.425
20/07/2000,9.34
21/07/2000,9.3625
24/07/2000,9.37
25/07/2000,9.35
26/07/2000,9.35
27/07/2000,9.35
28/07/2000,9.383
31/07/2000,9.345
01/08/2000,9.34
02/08/2000,9.35
03/08/2000,9.377
04/08/2000,9.328
07/08/2000,9.32
08/08/2000,9.325
09/08/2000,9.31
10/08/2000,9.33
11/08/2000,9.2626
14/08/2000,9.255
15/08/2000,9.21
16/08/2000,9.1975
17/08/2000,9.21
18/08/2000,9.2625
21/08/2000,9.255
22/08/2000,9.24
23/08/2000,9.225
24/08/2000,9.21
25/08/2000,9.23
28/08/2000,9.22
29/08/2000,9.2225
30/08/2000,9.24
31/08/2000,9.2
01/09/2000,9.23
05/09/2000,9.28
06/09/2000,9.33
07/09/2000,9.29
08/09/2000,9.2959
11/09/2000,9.25
12/09/2000,9.24
13/09/2000,9.3
14/09/2000,9.2875
15/09/2000,9.396
18/09/2000,9.44
19/09/2000,9.39
20/09/2000,9.44
21/09/2000,9.4325
22/09/2000,9.42
25/09/2000,9.421
26/09/2000,9.41
27/09/2000,9.415
28/09/2000,9.435
29/09/2000,9.4365
02/10/2000,9.415
03/10/2000,9.42
04/10/2000,9.435
05/10/2000,9.445
06/10/2000,9.4705
09/10/2000,9.456
10/10/2000,9.47
11/10/2000,9.47
12/10/2000,9.635
13/10/2000,9.5165
16/10/2000,9.53
17/10/2000,9.54
18/10/2000,9.55
19/10/2000,9.535
20/10/2000,9.556
23/10/2000,9.59
24/10/2000,9.615
25/10/2000,9.665
26/10/2000,9.65
27/10/2000,9.631
30/10/2000,9.595
31/10/2000,9.56
01/11/2000,9.59
02/11/2000,9.57
03/11/2000,9.6495
06/11/2000,9.67
07/11/2000,9.6
08/11/2000,9.65
09/11/2000,9.6225
10/11/2000,9.565
13/11/2000,9.51
14/11/2000,9.5
15/11/2000,9.4612
16/11/2000,9.4918
17/11/2000,9.4513
20/11/2000,9.4105
21/11/2000,9.4014
22/11/2000,9.371
24/11/2000,9.3895
27/11/2000,9.361
28/11/2000,9.425
29/11/2000,9.395
30/11/2000,9.42
01/12/2000,9.4
04/12/2000,9.3975
05/12/2000,9.395
06/12/2000,9.41
07/12/2000,9.42
08/12/2000,9.4565
11/12/2000,9.45
12/12/2000,9.47
13/12/2000,9.395
14/12/2000,9.43
15/12/2000,9.4025
18/12/2000,9.362
19/12/2000,9.42
20/12/2000,9.51
21/12/2000,9.634
22/12/2000,9.59
26/12/2000,9.5725
27/12/2000,9.57
28/12/2000,9.578
29/12/2000,9.6145
02/01/2001,9.81
03/01/2001,9.655
04/01/2001,9.74
05/01/2001,9.749
08/01/2001,9.72
09/01/2001,9.77
10/01/2001,9.82
11/01/2001,9.875
12/01/2001,9.88
16/01/2001,9.955
17/01/2001,9.875
18/01/2001,9.81
19/01/2001,9.795
22/01/2001,9.785
23/01/2001,9.735
24/01/2001,9.67
25/01/2001,9.685
26/01/2001,9.67
29/01/2001,9.6101
30/01/2001,9.67
31/01/2001,9.66
01/02/2001,9.78
02/02/2001,9.756
05/02/2001,9.76
06/02/2001,9.7
07/02/2001,9.68
08/02/2001,9.67
09/02/2001,9.7441
12/02/2001,9.7
13/02/2001,9.71
14/02/2001,9.71
15/02/2001,9.675
16/02/2001,9.7075
20/02/2001,9.6895
21/02/2001,9.73
22/02/2001,9.7
23/02/2001,9.665
26/02/2001,9.67
27/02/2001,9.68
28/02/2001,9.675
01/03/2001,9.665
02/03/2001,9.6465
05/03/2001,9.6255
06/03/2001,9.66
07/03/2001,9.64
08/03/2001,9.65
09/03/2001,9.6385
12/03/2001,9.66
13/03/2001,9.58
14/03/2001,9.58
15/03/2001,9.61
16/03/2001,9.6255
19/03/2001,9.53
20/03/2001,9.525
21/03/2001,9.5225
22/03/2001,9.605
23/03/2001,9.6355
26/03/2001,9.52
27/03/2001,9.53
28/03/2001,9.525
29/03/2001,9.52
30/03/2001,9.4565
02/04/2001,9.41
03/04/2001,9.41
04/04/2001,9.4152
05/04/2001,9.42
06/04/2001,9.4045
09/04/2001,9.349
10/04/2001,9.29
11/04/2001,9.31
12/04/2001,9.3025
16/04/2001,9.3051
17/04/2001,9.21
18/04/2001,9.24
19/04/2001,9.31
20/04/2001,9.367
23/04/2001,9.35
24/04/2001,9.28
25/04/2001,9.2931
26/04/2001,9.315
27/04/2001,9.265
30/04/2001,9.24
01/05/2001,9.25
02/05/2001,9.275
03/05/2001,9.265
04/05/2001,9.263
07/05/2001,9.1885
08/05/2001,9.2
09/05/2001,9.2
10/05/2001,9.21
11/05/2001,9.218
14/05/2001,9.16
15/05/2001,9.18
16/05/2001,9.14
17/05/2001,8.975
18/05/2001,9.02
21/05/2001,8.96
22/05/2001,8.99
23/05/2001,9.07
24/05/2001,9.075
25/05/2001,9.085
29/05/2001,9.1
30/05/2001,9.18
31/05/2001,9.175
01/06/2001,9.158
04/06/2001,9.16
05/06/2001,9.14
06/06/2001,9.13
07/06/2001,9.1
08/06/2001,9.0395
11/06/2001,9.04
12/06/2001,9.13
13/06/2001,9.04
14/06/2001,9.095
15/06/2001,9.023
18/06/2001,9.06
19/06/2001,9.075
20/06/2001,9.07
21/06/2001,9.065
22/06/2001,9.065
25/06/2001,9.05
26/06/2001,9.025
27/06/2001,9.05
28/06/2001,9.08
29/06/2001,9.036
02/07/2001,9.02
03/07/2001,9.05
05/07/2001,9.065
06/07/2001,9.136
09/07/2001,9.11
10/07/2001,9.17
11/07/2001,9.24
12/07/2001,9.35
13/07/2001,9.35
16/07/2001,9.265
17/07/2001,9.13
18/07/2001,9.21
19/07/2001,9.195
20/07/2001,9.1355
23/07/2001,9.11
24/07/2001,9.15
25/07/2001,9.15
26/07/2001,9.22
27/07/2001,9.161
30/07/2001,9.155
31/07/2001,9.17
01/08/2001,9.21
02/08/2001,9.16
03/08/2001,9.1585
06/08/2001,9.14
07/08/2001,9.12
08/08/2001,9.09
09/08/2001,9.114
10/08/2001,9.08
13/08/2001,9.095
14/08/2001,9.1275
15/08/2001,9.07
16/08/2001,9.04
17/08/2001,9.13
20/08/2001,9.12
21/08/2001,9.15
22/08/2001,9.11
23/08/2001,9.13
24/08/2001,9.0955
27/08/2001,9.12
28/08/2001,9.14
29/08/2001,9.14
30/08/2001,9.2
31/08/2001,9.1988
04/09/2001,9.2
05/09/2001,9.25
06/09/2001,9.3
07/09/2001,9.347
10/09/2001,9.39
11/09/2001,9.39
12/09/2001,9.39
13/09/2001,9.39
14/09/2001,9.39
17/09/2001,9.445
18/09/2001,9.42
19/09/2001,9.43
20/09/2001,9.48
